comment_score,created_utc,labeled_submission,Sentiment
1,15/12/2024 17:30,BTC,Negative
1,15/12/2024 17:36,BTC,Negative
1,15/12/2024 17:42,BTC,Negative
1,15/12/2024 18:03,BTC,Negative
1,15/12/2024 16:59,BTC,Negative
1,15/12/2024 17:25,BTC,Positive
1,15/12/2024 17:15,BTC,Negative
1,15/12/2024 17:30,BTC,Negative
1,15/12/2024 18:03,BTC,Positive
1,15/12/2024 18:03,BTC,Negative
1,15/12/2024 17:57,BTC,Positive
2,15/12/2024 15:51,ETH,Negative
2,15/12/2024 15:58,ETH,Negative
1,15/12/2024 16:00,ETH,Positive
1,15/12/2024 16:36,ETH,Negative
1,15/12/2024 17:51,ETH,Positive
1,15/12/2024 16:36,ETH,Negative
1,15/12/2024 17:30,BTC,Negative
2,15/12/2024 16:12,BTC,Negative
2,15/12/2024 16:22,BTC,Negative
1,15/12/2024 16:06,BTC,Positive
1,15/12/2024 16:06,BTC,Negative
3,15/12/2024 15:58,BTC,Negative
3,15/12/2024 16:14,BTC,Negative
2,15/12/2024 17:03,BTC,Positive
5,15/12/2024 16:40,BTC,Negative
1,15/12/2024 16:38,BTC,Positive
0,15/12/2024 15:54,BTC,Positive
2,15/12/2024 17:00,BTC,Negative
5,15/12/2024 16:24,BTC,Negative
1,15/12/2024 17:16,BTC,Positive
2,15/12/2024 16:54,BTC,Negative
2,15/12/2024 16:43,BTC,Negative
1,15/12/2024 16:35,BTC,Positive
1,15/12/2024 17:15,BTC,Negative
1,15/12/2024 17:16,BTC,Positive
1,15/12/2024 17:08,BTC,Negative
1,15/12/2024 15:51,BTC,Positive
2,15/12/2024 16:47,BTC,Negative
1,15/12/2024 16:11,BTC,Positive
1,15/12/2024 16:48,BTC,Positive
3,15/12/2024 16:38,BTC,Positive
2,15/12/2024 16:36,BTC,Negative
2,15/12/2024 16:37,BTC,Positive
1,15/12/2024 16:33,BTC,Negative
1,15/12/2024 16:34,BTC,Positive
1,15/12/2024 16:40,BTC,Positive
1,15/12/2024 16:41,BTC,Positive
1,15/12/2024 16:51,BTC,Positive
1,15/12/2024 16:54,BTC,Positive
1,15/12/2024 17:05,BTC,Negative
1,15/12/2024 17:06,BTC,Positive
1,15/12/2024 17:09,BTC,Negative
1,15/12/2024 17:18,BTC,Positive
1,15/12/2024 17:27,BTC,Negative
0,15/12/2024 16:33,BTC,Positive
0,15/12/2024 16:34,BTC,Positive
-1,15/12/2024 16:32,BTC,Positive
2,15/12/2024 16:41,BTC,Negative
1,15/12/2024 16:44,BTC,Negative
-1,15/12/2024 16:41,BTC,Negative
1,15/12/2024 16:40,BTC,Positive
0,15/12/2024 16:50,BTC,Positive
0,15/12/2024 16:57,BTC,Positive
1,15/12/2024 16:42,BTC,Positive
-1,15/12/2024 17:00,BTC,Negative
1,15/12/2024 16:50,BTC,Negative
1,15/12/2024 17:01,BTC,Positive
1,15/12/2024 16:50,BTC,Positive
-1,15/12/2024 17:02,BTC,Positive
1,15/12/2024 17:16,DOGE,Positive
3,15/12/2024 08:44,ETH,Negative
1,15/12/2024 09:00,ETH,Positive
1,15/12/2024 09:34,ETH,Positive
1,15/12/2024 10:18,ETH,Negative
1,15/12/2024 09:18,ETH,Positive
1,15/12/2024 11:12,ETH,Negative
1,15/12/2024 10:18,ETH,Negative
5,15/12/2024 05:15,USDT,Negative
2,15/12/2024 05:38,USDT,Positive
0,15/12/2024 13:07,USDT,Negative
1,15/12/2024 06:29,INJ,Positive
0,15/12/2024 03:44,INJ,Positive
1,15/12/2024 06:34,INJ,Positive
1,15/12/2024 06:36,INJ,Positive
148,15/12/2024 02:54,XRP,Negative
30,15/12/2024 03:07,XRP,Negative
42,15/12/2024 03:06,XRP,Negative
39,15/12/2024 03:05,XRP,Negative
17,15/12/2024 03:06,XRP,Positive
5,15/12/2024 04:12,XRP,Positive
4,15/12/2024 04:13,XRP,Negative
28,15/12/2024 03:03,XRP,Positive
33,15/12/2024 02:54,XRP,Negative
16,15/12/2024 02:50,XRP,Positive
7,15/12/2024 03:50,XRP,Positive
3,15/12/2024 03:32,XRP,Negative
3,15/12/2024 04:20,XRP,Positive
20,15/12/2024 02:56,XRP,Negative
14,15/12/2024 02:52,XRP,Negative
4,15/12/2024 04:44,XRP,Positive
11,15/12/2024 02:58,XRP,Negative
2,15/12/2024 03:17,XRP,Positive
2,15/12/2024 03:34,XRP,Negative
2,15/12/2024 03:56,XRP,Positive
2,15/12/2024 04:40,XRP,Negative
2,15/12/2024 05:05,XRP,Negative
2,15/12/2024 06:01,XRP,Negative
7,15/12/2024 03:08,XRP,Negative
7,15/12/2024 02:51,XRP,Positive
3,15/12/2024 04:06,XRP,Positive
4,15/12/2024 04:14,XRP,Negative
3,15/12/2024 05:13,XRP,Positive
3,15/12/2024 05:18,XRP,Positive
3,15/12/2024 03:13,XRP,Positive
3,15/12/2024 03:31,XRP,Positive
3,15/12/2024 03:42,XRP,Negative
2,15/12/2024 03:42,XRP,Negative
2,15/12/2024 03:00,XRP,Positive
2,15/12/2024 03:01,XRP,Negative
4,15/12/2024 03:04,XRP,Negative
2,15/12/2024 03:02,XRP,Negative
2,15/12/2024 04:08,XRP,Positive
2,15/12/2024 04:20,XRP,Negative
2,15/12/2024 04:46,XRP,Negative
2,15/12/2024 04:55,XRP,Negative
1,15/12/2024 04:19,XRP,Negative
2,15/12/2024 03:00,XRP,Positive
1,15/12/2024 03:38,XRP,Negative
1,15/12/2024 07:36,XRP,Positive
1,15/12/2024 10:40,XRP,Positive
1,15/12/2024 11:06,XRP,Negative
1,15/12/2024 14:17,XRP,Positive
1,15/12/2024 17:18,XRP,Negative
1,15/12/2024 03:12,XRP,Negative
2,15/12/2024 03:08,XRP,Positive
1,15/12/2024 04:09,XRP,Negative
0,15/12/2024 02:48,XRP,Negative
-2,15/12/2024 02:54,XRP,Positive
1,15/12/2024 03:04,XRP,Positive
1,15/12/2024 05:30,XRP,Negative
1,15/12/2024 03:35,XRP,Positive
1,15/12/2024 03:53,XRP,Positive
1,15/12/2024 04:32,XRP,Negative
1,15/12/2024 04:46,XRP,Positive
1,15/12/2024 04:52,XRP,Positive
1,15/12/2024 05:32,XRP,Negative
-2,15/12/2024 03:03,XRP,Negative
-2,15/12/2024 02:53,XRP,Negative
-2,15/12/2024 02:52,XRP,Negative
-6,15/12/2024 02:47,XRP,Negative
-3,15/12/2024 03:48,XRP,Negative
-1,15/12/2024 03:47,XRP,Positive
-2,15/12/2024 04:12,XRP,Positive
56,15/12/2024 03:13,XRP,Negative
12,15/12/2024 03:40,XRP,Negative
2,15/12/2024 07:36,XRP,Negative
5,15/12/2024 04:21,XRP,Negative
0,15/12/2024 04:22,XRP,Negative
0,15/12/2024 03:39,XRP,Negative
38,15/12/2024 03:18,XRP,Positive
3,15/12/2024 04:00,XRP,Positive
1,15/12/2024 04:58,XRP,Positive
-1,15/12/2024 03:31,XRP,Positive
1,15/12/2024 04:03,XRP,Negative
0,15/12/2024 03:43,XRP,Positive
-3,15/12/2024 03:41,XRP,Positive
12,15/12/2024 03:17,XRP,Negative
4,15/12/2024 03:16,XRP,Positive
6,15/12/2024 03:16,XRP,Positive
1,15/12/2024 05:01,XRP,Negative
0,15/12/2024 03:21,XRP,Positive
1,15/12/2024 04:08,XRP,Negative
0,15/12/2024 04:02,XRP,Positive
2,15/12/2024 04:06,XRP,Positive
1,15/12/2024 15:24,XRP,Positive
7,15/12/2024 03:21,XRP,Negative
21,15/12/2024 03:05,XRP,Negative
3,15/12/2024 03:12,XRP,Negative
2,15/12/2024 02:59,XRP,Positive
4,15/12/2024 02:56,XRP,Positive
-8,15/12/2024 04:32,XRP,Negative
-1,15/12/2024 04:22,XRP,Positive
-1,15/12/2024 04:41,XRP,Negative
7,15/12/2024 03:03,XRP,Negative
3,15/12/2024 03:16,XRP,Positive
3,15/12/2024 02:59,XRP,Positive
-2,15/12/2024 03:28,XRP,Negative
-9,15/12/2024 02:54,XRP,Negative
0,15/12/2024 04:49,XRP,Negative
3,15/12/2024 03:07,XRP,Positive
1,15/12/2024 03:41,XRP,Negative
0,15/12/2024 04:28,XRP,Positive
1,15/12/2024 07:23,XRP,Positive
-3,15/12/2024 03:43,XRP,Negative
0,15/12/2024 04:48,XRP,Positive
2,15/12/2024 03:15,XRP,Negative
1,15/12/2024 04:00,XRP,Negative
0,15/12/2024 04:18,XRP,Positive
2,15/12/2024 04:01,XRP,Positive
1,15/12/2024 03:38,XRP,Negative
2,15/12/2024 04:31,XRP,Positive
1,15/12/2024 04:36,XRP,Positive
-1,15/12/2024 03:29,XRP,Negative
1,15/12/2024 05:29,XRP,Negative
2,15/12/2024 03:01,XRP,Negative
-1,15/12/2024 03:17,XRP,Negative
2,15/12/2024 03:07,XRP,Negative
40,15/12/2024 03:25,XRP,Positive
7,15/12/2024 03:40,XRP,Negative
2,15/12/2024 08:17,XRP,Negative
7,15/12/2024 05:32,XRP,Negative
-4,15/12/2024 04:42,XRP,Negative
1,15/12/2024 11:07,XRP,Positive
1,15/12/2024 03:34,XRP,Negative
0,15/12/2024 03:43,XRP,Positive
2,15/12/2024 04:14,XRP,Positive
2,15/12/2024 03:49,XRP,Negative
1,15/12/2024 05:12,XRP,Positive
-14,15/12/2024 03:32,XRP,Negative
0,15/12/2024 04:06,XRP,Negative
8,15/12/2024 03:21,XRP,Positive
1,15/12/2024 03:38,XRP,Negative
0,15/12/2024 03:18,XRP,Positive
2,15/12/2024 03:43,XRP,Negative
1,15/12/2024 04:29,XRP,Negative
1,15/12/2024 04:01,XRP,Negative
2,15/12/2024 04:14,XRP,Negative
-9,15/12/2024 03:09,XRP,Positive
-3,15/12/2024 03:19,XRP,Negative
2,15/12/2024 05:43,XRP,Positive
1,15/12/2024 05:25,XRP,Positive
1,15/12/2024 12:26,XRP,Positive
2,15/12/2024 04:28,XRP,Positive
-1,15/12/2024 04:29,XRP,Negative
2,15/12/2024 03:44,XRP,Positive
6,15/12/2024 03:56,XRP,Negative
11,15/12/2024 02:59,XRP,Negative
6,15/12/2024 03:06,XRP,Negative
0,15/12/2024 03:17,XRP,Positive
1,15/12/2024 04:53,XRP,Negative
1,15/12/2024 04:34,XRP,Negative
2,15/12/2024 03:21,XRP,Negative
0,15/12/2024 05:51,XRP,Negative
-1,15/12/2024 08:33,XRP,Negative
1,15/12/2024 05:43,XRP,Negative
3,15/12/2024 03:33,XRP,Positive
4,15/12/2024 04:15,XRP,Positive
5,15/12/2024 03:43,XRP,Positive
2,15/12/2024 03:50,XRP,Positive
1,15/12/2024 08:49,XRP,Negative
3,15/12/2024 06:42,XRP,Positive
1,15/12/2024 05:20,XRP,Negative
1,15/12/2024 03:54,XRP,Positive
1,15/12/2024 05:46,XRP,Positive
3,15/12/2024 04:11,XRP,Positive
4,15/12/2024 04:33,XRP,Positive
1,15/12/2024 05:14,XRP,Negative
1,15/12/2024 06:51,XRP,Positive
0,15/12/2024 05:39,XRP,Positive
2,15/12/2024 04:56,XRP,Positive
1,15/12/2024 04:15,XRP,Negative
1,15/12/2024 05:20,XRP,Negative
17,15/12/2024 03:13,XRP,Negative
7,15/12/2024 03:29,XRP,Negative
3,15/12/2024 03:43,XRP,Negative
2,15/12/2024 03:19,XRP,Negative
1,15/12/2024 04:45,XRP,Negative
0,15/12/2024 03:57,XRP,Negative
2,15/12/2024 04:05,XRP,Positive
-7,15/12/2024 03:07,XRP,Positive
-1,15/12/2024 03:07,XRP,Positive
1,15/12/2024 14:07,XRP,Positive
1,15/12/2024 04:47,XRP,Positive
2,15/12/2024 03:40,XRP,Negative
1,15/12/2024 15:00,XRP,Positive
1,15/12/2024 06:01,XRP,Negative
2,15/12/2024 05:27,XRP,Positive
0,15/12/2024 05:09,XRP,Negative
0,15/12/2024 06:11,XRP,Negative
0,15/12/2024 04:01,XRP,Negative
0,15/12/2024 06:03,XRP,Negative
3,15/12/2024 04:37,XRP,Positive
1,15/12/2024 05:40,XRP,Positive
1,15/12/2024 14:22,XRP,Negative
-12,15/12/2024 03:17,XRP,Negative
-2,15/12/2024 03:53,XRP,Positive
1,15/12/2024 03:32,XRP,Negative
1,15/12/2024 03:48,XRP,Positive
1,15/12/2024 03:23,XRP,Positive
-1,15/12/2024 03:24,XRP,Negative
7,15/12/2024 03:14,XRP,Negative
4,15/12/2024 03:10,XRP,Negative
4,15/12/2024 03:24,XRP,Positive
1,15/12/2024 17:38,XRP,Negative
1,15/12/2024 04:50,XRP,Negative
0,15/12/2024 15:28,XRP,Negative
1,15/12/2024 06:04,XRP,Positive
2,15/12/2024 05:37,XRP,Positive
1,15/12/2024 05:20,XRP,Negative
1,15/12/2024 12:36,XRP,Positive
1,15/12/2024 10:01,XRP,Positive
0,15/12/2024 04:01,XRP,Positive
-1,15/12/2024 04:03,XRP,Positive
0,15/12/2024 06:48,XRP,Negative
4,15/12/2024 04:53,XRP,Positive
8,15/12/2024 03:18,XRP,Negative
0,15/12/2024 03:25,XRP,Negative
1,15/12/2024 03:37,XRP,Positive
1,15/12/2024 03:50,XRP,Negative
1,15/12/2024 04:22,XRP,Negative
-2,15/12/2024 03:10,XRP,Negative
1,15/12/2024 17:41,XRP,Positive
1,15/12/2024 15:32,XRP,Negative
1,15/12/2024 05:20,XRP,Negative
0,15/12/2024 06:54,XRP,Positive
-11,15/12/2024 03:22,XRP,Negative
5,15/12/2024 03:27,XRP,Positive
1,15/12/2024 03:46,XRP,Negative
0,15/12/2024 06:19,XRP,Positive
2,15/12/2024 03:11,XRP,Negative
1,15/12/2024 17:59,XRP,Negative
0,15/12/2024 07:06,XRP,Negative
5,15/12/2024 03:34,XRP,Negative
1,15/12/2024 03:28,XRP,Positive
1,15/12/2024 06:40,XRP,Positive
-2,15/12/2024 03:12,XRP,Negative
-1,15/12/2024 03:12,XRP,Negative
1,15/12/2024 18:03,XRP,Negative
3,15/12/2024 03:32,XRP,Positive
3,15/12/2024 03:12,XRP,Negative
0,15/12/2024 03:12,XRP,Positive
1,14/12/2024 23:45,XRP,Positive
1,15/12/2024 08:20,XRP,Negative
1,15/12/2024 14:00,XRP,Negative
1,14/12/2024 23:03,BTC,Negative
1003,14/12/2024 23:09,BTC,Negative
89,15/12/2024 00:11,BTC,Negative
46,14/12/2024 23:06,BTC,Negative
45,15/12/2024 00:28,BTC,Negative
15,15/12/2024 00:00,BTC,Negative
24,15/12/2024 00:14,BTC,Negative
66,14/12/2024 23:16,BTC,Negative
6,15/12/2024 06:48,BTC,Negative
4,15/12/2024 02:01,BTC,Negative
12,14/12/2024 23:53,BTC,Positive
6,14/12/2024 23:15,BTC,Negative
7,15/12/2024 01:45,BTC,Positive
3,15/12/2024 00:40,BTC,Positive
3,15/12/2024 01:25,BTC,Negative
3,15/12/2024 08:18,BTC,Negative
5,15/12/2024 02:28,BTC,Negative
4,15/12/2024 02:32,BTC,Negative
3,15/12/2024 03:31,BTC,Negative
5,15/12/2024 01:32,BTC,Negative
2,15/12/2024 00:46,BTC,Positive
2,15/12/2024 01:14,BTC,Positive
2,15/12/2024 04:28,BTC,Negative
2,15/12/2024 06:16,BTC,Negative
1,15/12/2024 17:42,BTC,Positive
6,14/12/2024 23:35,BTC,Negative
6,15/12/2024 02:11,BTC,Negative
3,15/12/2024 01:04,BTC,Negative
8,14/12/2024 23:16,BTC,Negative
3,14/12/2024 23:41,BTC,Negative
2,14/12/2024 23:51,BTC,Negative
2,15/12/2024 00:54,BTC,Positive
3,14/12/2024 23:55,BTC,Negative
1,15/12/2024 00:21,BTC,Positive
2,15/12/2024 01:52,BTC,Negative
1,14/12/2024 23:49,BTC,Negative
1,15/12/2024 00:21,BTC,Negative
1,15/12/2024 01:22,BTC,Negative
1,15/12/2024 01:29,BTC,Negative
1,15/12/2024 02:38,BTC,Negative
1,15/12/2024 02:38,BTC,Positive
1,15/12/2024 03:27,BTC,Negative
1,15/12/2024 04:30,BTC,Negative
1,15/12/2024 06:16,BTC,Negative
1,15/12/2024 06:56,BTC,Negative
1,15/12/2024 08:08,BTC,Positive
1,15/12/2024 08:46,BTC,Negative
1,15/12/2024 09:02,BTC,Negative
1,15/12/2024 09:34,BTC,Negative
1,15/12/2024 12:55,BTC,Negative
1,15/12/2024 13:02,BTC,Negative
1,15/12/2024 13:31,BTC,Positive
1,15/12/2024 14:11,BTC,Negative
1,15/12/2024 14:21,BTC,Negative
1,15/12/2024 14:40,BTC,Positive
1,15/12/2024 17:39,BTC,Negative
1,14/12/2024 23:52,BTC,Negative
2,15/12/2024 02:06,BTC,Negative
1,15/12/2024 05:56,BTC,Negative
0,15/12/2024 01:45,BTC,Negative
1,15/12/2024 05:10,BTC,Positive
1,15/12/2024 03:59,BTC,Negative
1,15/12/2024 04:03,BTC,Negative
1,15/12/2024 04:13,BTC,Negative
1,15/12/2024 04:30,BTC,Negative
1,15/12/2024 05:26,BTC,Negative
1,15/12/2024 07:48,BTC,Positive
-4,14/12/2024 23:58,BTC,Negative
-2,14/12/2024 23:26,BTC,Negative
0,14/12/2024 23:10,BTC,Positive
0,15/12/2024 00:27,BTC,Negative
0,14/12/2024 23:36,BTC,Negative
0,15/12/2024 00:42,BTC,Positive
0,15/12/2024 01:19,BTC,Negative
0,15/12/2024 09:12,BTC,Negative
0,15/12/2024 12:51,BTC,Negative
-2,15/12/2024 01:49,BTC,Negative
-2,15/12/2024 01:11,BTC,Negative
27,15/12/2024 03:57,BTC,Negative
651,14/12/2024 23:29,BTC,Negative
16,15/12/2024 00:34,BTC,Negative
4,15/12/2024 06:54,BTC,Negative
7,14/12/2024 23:35,BTC,Negative
3,15/12/2024 05:29,BTC,Negative
3,15/12/2024 16:58,BTC,Negative
7,14/12/2024 23:45,BTC,Negative
21,14/12/2024 23:30,BTC,Negative
8,15/12/2024 00:34,BTC,Negative
2,15/12/2024 00:11,BTC,Negative
1,15/12/2024 04:42,BTC,Positive
1,15/12/2024 04:59,BTC,Positive
1,15/12/2024 07:21,BTC,Negative
1,15/12/2024 10:22,BTC,Negative
1,15/12/2024 00:31,BTC,Negative
0,15/12/2024 00:59,BTC,Positive
-6,15/12/2024 03:40,BTC,Negative
6,15/12/2024 04:46,BTC,Positive
-22,14/12/2024 23:17,BTC,Negative
-2,15/12/2024 08:35,BTC,Negative
8,15/12/2024 04:47,BTC,Positive
9,15/12/2024 04:54,BTC,Negative
1,15/12/2024 08:33,BTC,Negative
15,15/12/2024 00:10,BTC,Negative
-7,14/12/2024 23:28,BTC,Negative
1,15/12/2024 08:42,BTC,Negative
1,15/12/2024 11:13,BTC,Positive
-1,15/12/2024 14:21,BTC,Negative
3,15/12/2024 04:47,BTC,Negative
1,15/12/2024 04:34,BTC,Negative
1,15/12/2024 08:49,BTC,Positive
5,14/12/2024 23:48,BTC,Negative
3,15/12/2024 08:31,BTC,Negative
1,15/12/2024 08:43,BTC,Negative
1,15/12/2024 04:32,BTC,Positive
1,14/12/2024 23:19,BTC,Negative
2,15/12/2024 01:11,BTC,Negative
3,15/12/2024 03:18,BTC,Positive
1,15/12/2024 13:01,BTC,Positive
-1,15/12/2024 01:13,BTC,Negative
1,15/12/2024 08:22,BTC,Negative
1,15/12/2024 04:30,BTC,Negative
1,15/12/2024 06:16,BTC,Negative
1,15/12/2024 14:07,BTC,Negative
1,15/12/2024 13:02,BTC,Negative
2,15/12/2024 00:38,BTC,Negative
1,15/12/2024 08:24,BTC,Negative
1,15/12/2024 08:40,BTC,Positive
-3,15/12/2024 01:56,BTC,Negative
3,15/12/2024 00:09,BTC,Negative
2,15/12/2024 00:11,BTC,Negative
1,15/12/2024 01:15,BTC,Negative
0,15/12/2024 00:26,BTC,Negative
9,14/12/2024 23:38,BTC,Negative
0,14/12/2024 23:30,BTC,Negative
7,14/12/2024 23:17,BTC,Negative
2,15/12/2024 01:08,BTC,Negative
0,15/12/2024 12:55,BTC,Positive
1,15/12/2024 17:13,BTC,Positive
1,15/12/2024 17:51,BTC,Negative
105,14/12/2024 23:44,BTC,Positive
44,15/12/2024 00:02,BTC,Positive
5,15/12/2024 00:57,BTC,Negative
5,15/12/2024 05:14,BTC,Negative
22,15/12/2024 01:34,BTC,Negative
2,15/12/2024 00:32,BTC,Negative
2,15/12/2024 01:03,BTC,Negative
1,15/12/2024 00:46,BTC,Positive
1,15/12/2024 03:46,BTC,Negative
1,15/12/2024 05:16,BTC,Negative
1,15/12/2024 05:29,BTC,Negative
1,15/12/2024 06:59,BTC,Positive
1,15/12/2024 09:28,BTC,Negative
1,15/12/2024 10:13,BTC,Negative
1,15/12/2024 13:55,BTC,Negative
1,15/12/2024 15:11,BTC,Negative
1,15/12/2024 15:15,BTC,Negative
1,15/12/2024 16:23,BTC,Positive
1,15/12/2024 01:05,BTC,Negative
-6,15/12/2024 01:42,BTC,Negative
-66,14/12/2024 23:34,BTC,Negative
-11,15/12/2024 00:11,BTC,Positive
3,15/12/2024 04:45,BTC,Positive
1,15/12/2024 15:36,BTC,Negative
1,15/12/2024 14:40,BTC,Negative
12,14/12/2024 23:34,BTC,Positive
4,14/12/2024 23:47,BTC,Negative
1,15/12/2024 15:47,BTC,Negative
3,15/12/2024 08:42,BTC,Negative
5,15/12/2024 07:18,BTC,Negative
7,15/12/2024 01:01,BTC,Negative
1,15/12/2024 08:44,BTC,Positive
1,15/12/2024 17:44,BTC,Positive
2,14/12/2024 23:57,BTC,Negative
2,15/12/2024 09:17,BTC,Positive
1,14/12/2024 23:25,BTC,Positive
0,15/12/2024 01:15,BTC,Negative
2,15/12/2024 03:22,BTC,Negative
1,15/12/2024 03:21,BTC,Negative
1,15/12/2024 12:51,BTC,Positive
1,15/12/2024 03:15,BTC,Positive
0,15/12/2024 02:06,BTC,Negative
-1,15/12/2024 00:10,BTC,Negative
-2,15/12/2024 00:20,BTC,Negative
-3,15/12/2024 01:06,BTC,Positive
1,15/12/2024 10:46,BTC,Negative
4,15/12/2024 00:32,BTC,Positive
33,15/12/2024 04:44,BTC,Negative
54,15/12/2024 00:12,BTC,Negative
14,15/12/2024 01:05,BTC,Negative
3,15/12/2024 01:57,BTC,Negative
1,15/12/2024 06:46,BTC,Negative
1,15/12/2024 11:18,BTC,Positive
5,15/12/2024 01:06,BTC,Negative
1,15/12/2024 12:25,BTC,Negative
1,15/12/2024 14:52,BTC,Negative
-18,15/12/2024 02:31,BTC,Negative
2,15/12/2024 05:39,BTC,Negative
7,15/12/2024 06:59,BTC,Negative
25,14/12/2024 23:53,BTC,Negative
53,14/12/2024 23:38,BTC,Positive
7,15/12/2024 01:01,BTC,Negative
23,14/12/2024 23:41,BTC,Negative
7,14/12/2024 23:41,BTC,Positive
6,15/12/2024 01:54,BTC,Negative
-17,14/12/2024 23:57,BTC,Negative
3,15/12/2024 12:00,BTC,Negative
5,15/12/2024 00:05,BTC,Negative
1,15/12/2024 09:50,BTC,Negative
7,14/12/2024 23:25,BTC,Negative
1,15/12/2024 00:00,BTC,Positive
3,15/12/2024 02:38,BTC,Positive
2,15/12/2024 01:37,BTC,Negative
0,15/12/2024 03:30,BTC,Negative
0,15/12/2024 04:52,BTC,Negative
0,15/12/2024 01:15,BTC,Negative
0,15/12/2024 08:44,BTC,Negative
3,15/12/2024 11:28,BTC,Positive
8,15/12/2024 01:19,BTC,Positive
1,15/12/2024 10:15,BTC,Positive
7,15/12/2024 02:48,BTC,Positive
2,15/12/2024 10:50,BTC,Negative
1,15/12/2024 07:08,BTC,Negative
1,15/12/2024 07:11,BTC,Negative
-4,15/12/2024 02:44,BTC,Negative
13,15/12/2024 03:12,BTC,Negative
11,15/12/2024 02:37,BTC,Negative
1,15/12/2024 14:14,BTC,Negative
7,15/12/2024 01:22,BTC,Negative
-4,14/12/2024 23:44,BTC,Positive
1,15/12/2024 08:07,BTC,Positive
-4,15/12/2024 02:20,BTC,Positive
-1,15/12/2024 04:33,BTC,Negative
9,15/12/2024 01:50,BTC,Negative
14,15/12/2024 00:23,BTC,Positive
2,15/12/2024 03:59,BTC,Negative
1,15/12/2024 00:11,BTC,Negative
-1,15/12/2024 00:12,BTC,Negative
-2,15/12/2024 02:43,BTC,Negative
1,15/12/2024 06:37,BTC,Negative
1,15/12/2024 03:24,BTC,Positive
-5,15/12/2024 08:07,BTC,Positive
6,14/12/2024 23:45,BTC,Negative
1,15/12/2024 13:08,BTC,Negative
2,15/12/2024 02:45,BTC,Positive
0,15/12/2024 06:49,BTC,Negative
1,15/12/2024 07:15,BTC,Negative
11,14/12/2024 23:50,BTC,Positive
1,15/12/2024 07:44,BTC,Negative
1,15/12/2024 15:44,BTC,Positive
10,15/12/2024 01:08,BTC,Negative
6,15/12/2024 00:13,BTC,Negative
1,15/12/2024 07:01,BTC,Negative
1,15/12/2024 09:10,BTC,Negative
1,15/12/2024 16:11,BTC,Positive
-5,15/12/2024 01:09,BTC,Negative
1,15/12/2024 12:39,BTC,Positive
16,14/12/2024 22:25,ETH,Negative
8,14/12/2024 22:01,ETH,Negative
3,14/12/2024 22:29,ETH,Positive
1,15/12/2024 16:09,ETH,Negative
1,14/12/2024 22:58,ETH,Negative
-1,15/12/2024 08:08,ETH,Negative
0,15/12/2024 15:17,ETH,Negative
-2,15/12/2024 13:00,ETH,Negative
5,15/12/2024 00:40,ETH,Negative
1,14/12/2024 23:24,ETH,Positive
6,14/12/2024 22:02,ETH,Positive
4,15/12/2024 08:43,ETH,Positive
1,15/12/2024 17:18,ETH,Negative
1,15/12/2024 17:18,ETH,Positive
-2,15/12/2024 14:03,ETH,Negative
4,15/12/2024 00:55,ETH,Negative
2,15/12/2024 06:40,ETH,Negative
1,15/12/2024 16:51,ETH,Negative
4,15/12/2024 02:01,ETH,Negative
2,15/12/2024 02:30,ETH,Negative
2,15/12/2024 03:27,ETH,Negative
20,14/12/2024 21:52,DOGE,Negative
5,14/12/2024 21:50,DOGE,Positive
2,14/12/2024 23:00,DOGE,Negative
2,14/12/2024 21:49,DOGE,Negative
1,14/12/2024 23:31,DOGE,Positive
1,15/12/2024 00:06,DOGE,Negative
1,15/12/2024 01:29,DOGE,Positive
1,14/12/2024 21:50,DOGE,Positive
7,14/12/2024 22:02,DOGE,Positive
4,14/12/2024 22:36,DOGE,Negative
1,14/12/2024 23:46,DOGE,Positive
1,15/12/2024 03:52,DOGE,Negative
5,14/12/2024 22:37,DOGE,Positive
2,14/12/2024 21:52,DOGE,Positive
1,15/12/2024 03:54,DOGE,Negative
3,14/12/2024 22:53,DOGE,Positive
3,14/12/2024 22:09,DOGE,Positive
2,14/12/2024 23:13,DOGE,Positive
2,14/12/2024 23:26,DOGE,Positive
24,14/12/2024 21:53,ETH,Negative
8,15/12/2024 06:23,ETH,Negative
11,14/12/2024 21:50,ETH,Negative
4,14/12/2024 21:50,ETH,Positive
-4,14/12/2024 21:55,ETH,Positive
2,15/12/2024 02:04,ETH,Negative
1,15/12/2024 16:42,ETH,Negative
1,14/12/2024 21:54,ETH,Positive
9,15/12/2024 01:08,ETH,Positive
2,15/12/2024 04:55,ETH,Positive
6,14/12/2024 20:58,BTC,Positive
7,15/12/2024 02:24,BTC,Negative
5,14/12/2024 22:06,BTC,Positive
3,14/12/2024 20:20,BTC,Positive
1,15/12/2024 02:06,BTC,Negative
13,14/12/2024 19:19,ETH,Negative
16,14/12/2024 18:10,ETH,Negative
17,14/12/2024 18:21,ETH,Negative
3,14/12/2024 20:25,ETH,Positive
4,14/12/2024 18:10,ETH,Negative
2,14/12/2024 20:14,ETH,Negative
2,14/12/2024 20:50,ETH,Negative
2,14/12/2024 22:10,ETH,Positive
2,14/12/2024 22:19,ETH,Positive
2,15/12/2024 01:33,ETH,Positive
2,14/12/2024 18:52,ETH,Negative
1,14/12/2024 19:12,ETH,Positive
1,14/12/2024 19:31,ETH,Negative
1,14/12/2024 19:36,ETH,Negative
1,14/12/2024 20:33,ETH,Positive
